rank,model,point_idx,x,y,dominant_emotion_idx,dominant_emotion,is_top_emotion
256,Baseline,37,-55.9190559387207,-32.429386138916016,19,realization,False
256,Baseline,38,96.59263610839844,3.731128692626953,2,anger,True
256,Baseline,39,-94.26860809326172,-20.608633041381836,17,love,True
256,Baseline,40,-45.3592529296875,-84.82429504394531,1,amusement,True
256,Baseline,41,68.57437896728516,-12.30073356628418,3,annoyance,True
256,Baseline,42,-32.637577056884766,-70.4653091430664,12,embarrassment,False
256,Baseline,43,45.73719024658203,-34.04288101196289,10,disapproval,True
256,Baseline,44,-46.50968551635742,68.77136993408203,4,approval,True
256,Baseline,45,63.214881896972656,-79.81143951416016,5,caring,False
256,Baseline,46,-68.6397476196289,17.396385192871094,0,admiration,True
256,Baseline,47,-33.13557815551758,-19.26665687561035,0,admiration,True
256,Baseline,48,-49.91026306152344,-57.989994049072266,16,joy,False
256,Baseline,49,-8.900321006774902,47.33742141723633,19,realization,False
256,Baseline,50,1.6668906211853027,-40.38996505737305,19,realization,False
256,Baseline,51,48.67036056518555,-7.819535255432129,14,fear,False
256,Baseline,52,-39.565040588378906,61.10816955566406,15,gratitude,True
256,Baseline,53,55.693115234375,-79.94273376464844,10,disapproval,True
256,Baseline,54,61.38076400756836,3.2087976932525635,3,annoyance,True
256,Baseline,55,-44.356605529785156,-2.592470169067383,0,admiration,True
256,Baseline,56,-68.65007019042969,24.068382263183594,0,admiration,True
256,Baseline,57,23.77815818786621,-16.303430557250977,21,sadness,False
256,Baseline,58,49.970340728759766,65.71086120605469,6,confusion,True
256,Baseline,59,56.03242492675781,-16.930633544921875,2,anger,True
256,Baseline,60,59.363441467285156,-38.52873611450195,10,disapproval,True
256,Baseline,61,37.889774322509766,-86.65692901611328,8,desire,False
256,Baseline,62,5.0984296798706055,78.83921813964844,19,realization,False
256,Baseline,63,69.28702545166016,-36.260440826416016,9,disappointment,False
256,Baseline,64,75.09550476074219,23.81800079345703,11,disgust,False
256,Baseline,65,-46.12516403198242,66.01744079589844,15,gratitude,True
256,Baseline,66,-4.088001728057861,-46.439170837402344,4,approval,True
256,Baseline,67,-38.07573318481445,72.09525299072266,15,gratitude,True
256,Baseline,68,77.23155975341797,59.320499420166016,8,desire,False
256,Baseline,69,-21.679834365844727,-42.51638412475586,0,admiration,True
256,Baseline,70,81.41523742675781,26.468372344970703,11,disgust,False
256,Baseline,71,-103.43038177490234,-25.572214126586914,5,caring,False
256,Baseline,72,97.50178527832031,-4.322023391723633,11,disgust,False
256,Baseline,73,10.711766242980957,89.98820495605469,7,curiosity,True
256,Baseline,74,-11.10876178741455,53.1176643371582,18,optimism,False
256,Baseline,75,-38.56166458129883,71.29654693603516,15,gratitude,True
256,Baseline,76,46.72669219970703,72.70567321777344,6,confusion,True
256,Baseline,77,-3.4921200275421143,64.9441146850586,7,curiosity,True
256,Baseline,78,-80.05049896240234,-40.18156051635742,6,confusion,True
256,Baseline,79,-15.684660911560059,-59.5111083984375,19,realization,False
256,Baseline,80,-91.850341796875,-32.87453079223633,17,love,True
256,Baseline,81,9.300137519836426,-80.4674301147461,5,caring,False
256,Baseline,82,77.10263061523438,26.10875129699707,11,disgust,False
256,Baseline,83,-26.17673110961914,81.25950622558594,15,gratitude,True
256,Baseline,84,-54.19327163696289,1.7666999101638794,0,admiration,True
256,Baseline,85,40.0112419128418,-51.084171295166016,10,disapproval,True
256,Baseline,86,-48.47908401489258,-64.40747833251953,1,amusement,True
256,Baseline,87,-38.43414306640625,69.11808776855469,15,gratitude,True
256,Baseline,88,-48.558624267578125,-12.126049041748047,0,admiration,True
256,Baseline,89,74.67771911621094,27.6290340423584,2,anger,True
256,Baseline,90,-21.14133071899414,43.510948181152344,8,desire,False
256,Baseline,91,74.04215240478516,53.08340072631836,14,fear,False
256,Baseline,92,-26.714447021484375,-37.77840042114258,8,desire,False
256,Baseline,93,-65.30745697021484,-55.483001708984375,1,amusement,True
256,Baseline,94,53.75849533081055,-39.39945602416992,10,disapproval,True
256,Baseline,95,-51.3623046875,-74.2641830444336,1,amusement,True
256,Baseline,96,-13.710088729858398,-35.70529556274414,13,excitement,False
256,Baseline,97,-26.047338485717773,42.9991569519043,6,confusion,True
256,Baseline,98,7.7448906898498535,-59.081424713134766,5,caring,False
256,Baseline,99,-40.604312896728516,42.80134963989258,15,gratitude,True
256,Baseline,100,-15.093894004821777,-95.23756408691406,5,caring,False
256,Baseline,101,-40.49399948120117,45.461219787597656,13,excitement,False
256,Baseline,102,93.12498474121094,-4.939377784729004,9,disappointment,False
256,Baseline,103,9.458700180053711,-74.67092895507812,5,caring,False
256,Baseline,104,-0.27450838685035706,43.29045867919922,22,surprise,False
256,Baseline,105,78.96971130371094,-50.888301849365234,21,sadness,False
256,Baseline,106,47.05059814453125,-48.48458480834961,10,disapproval,True
256,Baseline,107,-58.500648498535156,-9.419660568237305,0,admiration,True
256,Baseline,108,-45.22620391845703,-58.74507141113281,1,amusement,True
256,Baseline,109,-82.51631927490234,43.33890151977539,1,amusement,True
256,Baseline,110,70.94007873535156,-60.9705924987793,21,sadness,False
256,Baseline,111,-45.14170837402344,-42.85112380981445,16,joy,False
256,Baseline,112,-14.661585807800293,51.11679458618164,13,excitement,False
256,Baseline,113,23.904830932617188,-43.32412338256836,4,approval,True
256,Baseline,114,-37.615196228027344,-81.25682067871094,2,anger,True
256,Baseline,115,50.46774673461914,-36.311397552490234,0,admiration,True
256,Baseline,116,25.370214462280273,63.14905548095703,3,annoyance,True
256,Baseline,117,80.5612564086914,26.51775360107422,11,disgust,False
256,Baseline,118,-87.15374755859375,-9.184712409973145,5,caring,False
256,Baseline,119,20.612606048583984,-35.3609619140625,4,approval,True
256,Baseline,120,61.8904914855957,-78.54767608642578,20,remorse,False
256,Baseline,121,-19.45760154724121,-95.49390411376953,18,optimism,False
256,Baseline,122,-68.14422607421875,9.709592819213867,0,admiration,True
256,Baseline,123,60.02217102050781,-80.56243133544922,20,remorse,False
256,Baseline,124,68.63209533691406,-38.620079040527344,9,disappointment,False
256,Baseline,125,61.068748474121094,28.14992332458496,8,desire,False
256,Baseline,126,46.360347747802734,-45.836326599121094,3,annoyance,True
256,Baseline,127,39.124794006347656,77.0312728881836,7,curiosity,True
256,Baseline,128,46.94953536987305,42.84832763671875,12,embarrassment,False
256,Baseline,129,-5.0182671546936035,-74.88909912109375,18,optimism,False
256,Baseline,130,-11.863563537597656,-92.1373062133789,18,optimism,False
256,Baseline,131,61.61875915527344,-13.15562915802002,2,anger,True
256,Baseline,132,-84.68116760253906,-33.60199737548828,17,love,True
256,Baseline,133,16.92306137084961,89.57820892333984,7,curiosity,True
256,Baseline,134,96.52174377441406,5.662804126739502,2,anger,True
256,Baseline,135,32.67101287841797,-27.609127044677734,5,caring,False
256,Baseline,136,-66.2996826171875,-55.463600158691406,0,admiration,True
256,Baseline,137,-45.505035400390625,70.61619567871094,15,gratitude,True
256,Baseline,138,-36.473201751708984,69.19273376464844,15,gratitude,True
256,Baseline,139,42.52912902832031,-51.327728271484375,10,disapproval,True
256,Baseline,140,57.047969818115234,6.6421217918396,3,annoyance,True
256,Baseline,141,-33.372657775878906,-21.107807159423828,10,disapproval,True
256,Baseline,142,-38.960289001464844,73.81729125976562,5,caring,False
256,Baseline,143,98.2529525756836,-3.2142090797424316,2,anger,True
256,Baseline,144,-17.679521560668945,76.84772491455078,6,confusion,True
256,Baseline,145,29.59646987915039,87.35617065429688,10,disapproval,True
256,Baseline,146,-12.069963455200195,-81.59266662597656,0,admiration,True
256,Baseline,147,16.83344268798828,71.21910858154297,6,confusion,True
256,Baseline,148,-36.51388168334961,70.28929138183594,15,gratitude,True
256,Baseline,149,-7.083313465118408,-87.33045196533203,3,annoyance,True
256,Baseline,150,-56.620201110839844,1.8179471492767334,16,joy,False
256,Baseline,151,-8.47802734375,-81.99536895751953,5,caring,False
256,Baseline,152,14.603617668151855,-28.925321578979492,3,annoyance,True
256,Baseline,153,69.78492736816406,-15.657808303833008,2,anger,True
256,Baseline,154,29.85668182373047,-91.14985656738281,8,desire,False
256,Baseline,155,-16.348962783813477,-58.12862014770508,18,optimism,False
256,Baseline,156,-68.49652099609375,27.048669815063477,0,admiration,True
256,Baseline,157,66.75347137451172,52.89314651489258,16,joy,False
256,Baseline,158,-67.4354476928711,-53.662818908691406,1,amusement,True
256,Baseline,159,32.3055534362793,-89.44548034667969,5,caring,False
256,Baseline,160,-14.66759967803955,78.08563232421875,15,gratitude,True
256,Baseline,161,-50.070709228515625,81.33516693115234,15,gratitude,True
256,Baseline,162,14.98926830291748,-26.846450805664062,19,realization,False
256,Baseline,163,-94.69792175292969,-15.644128799438477,17,love,True
256,Baseline,164,-4.871913433074951,-56.18846130371094,4,approval,True
256,Baseline,165,-95.14257049560547,-28.212291717529297,17,love,True
256,Baseline,166,78.0673599243164,-7.441421031951904,3,annoyance,True
256,Baseline,167,-11.315229415893555,-93.72491455078125,18,optimism,False
256,Baseline,168,-23.409151077270508,76.00454711914062,15,gratitude,True
256,Baseline,169,-30.620641708374023,-18.789350509643555,0,admiration,True
256,Baseline,170,65.22554016113281,-71.63716125488281,20,remorse,False
256,Baseline,171,-24.243432998657227,50.1448860168457,0,admiration,True
256,Baseline,172,15.922769546508789,75.25129699707031,7,curiosity,True
256,Baseline,173,-37.33808517456055,64.281005859375,15,gratitude,True
256,Baseline,174,-35.73202133178711,64.16896057128906,15,gratitude,True
256,Baseline,175,-92.95553588867188,6.3847784996032715,15,gratitude,True
256,Baseline,176,50.074466705322266,39.8202018737793,12,embarrassment,False
256,Baseline,177,76.93116760253906,-45.81784439086914,9,disappointment,False
256,Baseline,178,38.47378158569336,-46.25142288208008,10,disapproval,True
256,Baseline,179,42.790679931640625,71.01380920410156,2,anger,True
256,Baseline,180,-53.111637115478516,6.542078971862793,0,admiration,True
256,Baseline,181,36.35810470581055,-53.28364944458008,10,disapproval,True
256,Baseline,182,65.97757720947266,-24.9744815826416,18,optimism,False
256,Baseline,183,71.74116516113281,52.379173278808594,14,fear,False
256,Baseline,184,-70.157470703125,17.17339324951172,0,admiration,True
256,Baseline,185,31.008867263793945,-70.78400421142578,3,annoyance,True
256,Baseline,186,-67.49481964111328,20.489049911499023,0,admiration,True
256,Baseline,187,17.062414169311523,-19.857078552246094,6,confusion,True
256,Baseline,188,-14.600546836853027,-63.96116638183594,21,sadness,False
256,Baseline,189,5.847942352294922,67.40129089355469,7,curiosity,True
256,Baseline,190,-13.426556587219238,-99.86839294433594,18,optimism,False
256,Baseline,191,18.756181716918945,-45.56496047973633,4,approval,True
256,Baseline,192,72.17790222167969,49.97749710083008,14,fear,False
256,Baseline,193,65.76649475097656,-37.31351852416992,9,disappointment,False
256,Baseline,194,17.76926040649414,-72.63886260986328,3,annoyance,True
256,Baseline,195,-44.913822174072266,67.39431762695312,15,gratitude,True
256,Baseline,196,98.29866027832031,-1.8829269409179688,2,anger,True
256,Baseline,197,-42.76530456542969,-72.36601257324219,19,realization,False
256,Baseline,198,-64.4364013671875,5.53068733215332,0,admiration,True
256,Baseline,199,-91.81141662597656,-10.109016418457031,17,love,True
256,Baseline,200,-96.10753631591797,-18.792943954467773,17,love,True
256,Baseline,201,50.13956832885742,-41.74095916748047,3,annoyance,True
256,Baseline,202,56.67544174194336,-9.087606430053711,3,annoyance,True
256,Baseline,203,62.97799301147461,-58.83222961425781,21,sadness,False
256,Baseline,204,-35.49513244628906,62.582763671875,15,gratitude,True
256,Baseline,205,-50.4715461730957,67.15148162841797,15,gratitude,True
256,Baseline,206,-6.2369608879089355,-46.55338668823242,4,approval,True
256,Baseline,207,-50.262664794921875,-30.330907821655273,0,admiration,True
256,Baseline,208,-21.527318954467773,75.68956756591797,15,gratitude,True
256,Baseline,209,-14.640634536743164,-52.894691467285156,19,realization,False
256,Baseline,210,76.20840454101562,36.11753463745117,14,fear,False
256,Baseline,211,74.4543685913086,57.505435943603516,7,curiosity,True
256,Baseline,212,-69.6581039428711,-7.0924201011657715,0,admiration,True
256,Baseline,213,-56.082794189453125,-41.204429626464844,16,joy,False
256,Baseline,214,-0.1974233090877533,86.81723022460938,7,curiosity,True
256,Baseline,215,14.875324249267578,-61.63668441772461,0,admiration,True
256,Baseline,216,-63.35612869262695,6.131724834442139,0,admiration,True
256,Baseline,217,-54.65156173706055,-70.26213073730469,1,amusement,True
256,Baseline,218,37.49143981933594,74.51728820800781,7,curiosity,True
256,Baseline,219,81.88680267333984,38.20842742919922,0,admiration,True
256,Baseline,220,-59.538124084472656,64.30181121826172,15,gratitude,True
256,Baseline,221,14.63633918762207,-39.750343322753906,3,annoyance,True
256,Baseline,222,-12.348371505737305,-36.99225616455078,0,admiration,True
256,Baseline,223,47.06631088256836,65.01407623291016,9,disappointment,False
256,Baseline,224,-61.06647872924805,-0.8626924157142639,0,admiration,True
256,Baseline,225,82.78907012939453,8.11591911315918,2,anger,True
256,Baseline,226,49.101806640625,-70.76112365722656,18,optimism,False
256,Baseline,227,-9.5098876953125,-78.88590240478516,16,joy,False
256,Baseline,228,65.83069610595703,-59.371002197265625,21,sadness,False
256,Baseline,229,78.48509979248047,40.466854095458984,13,excitement,False
256,Baseline,230,27.74417495727539,78.12161254882812,7,curiosity,True
256,Baseline,231,0.6593928933143616,43.418636322021484,22,surprise,False
256,Baseline,232,45.79789352416992,-36.5234260559082,10,disapproval,True
256,Baseline,233,91.90716552734375,5.498640537261963,2,anger,True
256,Baseline,234,7.338024139404297,-80.80435180664062,4,approval,True
256,Baseline,235,66.68403625488281,-4.58034610748291,3,annoyance,True
256,Baseline,236,74.62312316894531,-36.2606201171875,3,annoyance,True
256,Baseline,237,-42.13652801513672,74.78813934326172,15,gratitude,True
256,Baseline,238,33.04147720336914,-90.68883514404297,8,desire,False
256,Baseline,239,30.958539962768555,-87.28047943115234,8,desire,False
256,Baseline,240,-59.44893264770508,-70.51061248779297,1,amusement,True
256,Baseline,241,33.11249923706055,-44.57179260253906,3,annoyance,True
256,Baseline,242,52.09446716308594,40.45810317993164,12,embarrassment,False
256,Baseline,243,29.56308937072754,-45.24613952636719,10,disapproval,True
256,Baseline,244,48.14378356933594,70.95138549804688,6,confusion,True
256,Baseline,245,-61.50822067260742,-10.062427520751953,0,admiration,True
256,Baseline,246,-48.65481948852539,-67.19866180419922,1,amusement,True
256,Baseline,247,76.48540496826172,41.781463623046875,14,fear,False
256,Baseline,248,34.595924377441406,-89.16503143310547,8,desire,False
256,Baseline,249,50.134952545166016,-28.97775650024414,19,realization,False
256,Baseline,250,80.42877197265625,26.634912490844727,11,disgust,False
256,Baseline,251,-30.45306396484375,-16.029369354248047,0,admiration,True
256,Baseline,252,-49.43388748168945,69.6172866821289,15,gratitude,True
256,Baseline,253,74.7915267944336,-39.30519104003906,16,joy,False
256,Baseline,254,-29.045671463012695,75.30928039550781,15,gratitude,True
256,Baseline,255,35.14891052246094,-90.15396881103516,18,optimism,False
256,Baseline,256,-43.5205078125,76.65982818603516,15,gratitude,True
256,Baseline,257,-30.3983154296875,45.483943939208984,0,admiration,True
256,Baseline,258,-26.357072830200195,81.96829986572266,15,gratitude,True
256,Baseline,259,78.09535217285156,-56.986507415771484,21,sadness,False
256,Baseline,260,-55.51240158081055,67.20929718017578,15,gratitude,True
256,Baseline,261,44.17354965209961,77.26806640625,6,confusion,True
256,Baseline,262,-50.935447692871094,82.69550323486328,15,gratitude,True
256,Baseline,263,61.025054931640625,-8.397851943969727,3,annoyance,True
256,Baseline,264,3.955615282058716,-32.79478073120117,19,realization,False
256,Baseline,265,-63.739837646484375,2.974963665008545,0,admiration,True
256,Baseline,266,-67.25447845458984,-50.71714401245117,1,amusement,True
256,Baseline,267,-5.7927775382995605,-44.42576599121094,4,approval,True
256,Baseline,268,0.33325231075286865,63.792633056640625,7,curiosity,True
256,Baseline,269,61.789756774902344,-80.39683532714844,21,sadness,False
256,Baseline,270,-92.92924499511719,-18.635562896728516,17,love,True
256,Baseline,271,-26.160316467285156,51.24409103393555,4,approval,True
256,Baseline,272,57.155967712402344,-38.81192398071289,10,disapproval,True
256,Baseline,273,20.650245666503906,-72.833251953125,21,sadness,False
256,Baseline,274,-42.16062545776367,-37.387847900390625,5,caring,False
256,Baseline,275,36.1920051574707,-84.73039245605469,8,desire,False
256,Baseline,276,-40.36705017089844,78.37178039550781,15,gratitude,True
256,Baseline,277,74.02455139160156,-15.787341117858887,2,anger,True
256,Baseline,278,61.033817291259766,-79.49052429199219,21,sadness,False
256,Baseline,279,-55.023155212402344,26.226362228393555,0,admiration,True
256,Baseline,280,5.9556756019592285,-29.559099197387695,4,approval,True
256,Baseline,281,-58.79910659790039,-68.7177963256836,1,amusement,True
256,Baseline,282,69.06074523925781,-68.61016845703125,12,embarrassment,False
256,Baseline,283,26.972190856933594,-86.58966064453125,8,desire,False
256,Baseline,284,-27.142118453979492,43.74282455444336,13,excitement,False
256,Baseline,285,48.5285530090332,-4.4764909744262695,2,anger,True
256,Baseline,286,56.29918670654297,-30.418825149536133,1,amusement,True
256,Baseline,287,6.8434247970581055,87.82637786865234,7,curiosity,True
256,Baseline,288,-3.838292121887207,-95.78480529785156,18,optimism,False
256,Baseline,289,12.274681091308594,67.76860809326172,2,anger,True
256,Baseline,290,58.306217193603516,-82.42889404296875,4,approval,True
256,Baseline,291,31.064502716064453,59.946170806884766,7,curiosity,True
256,Baseline,292,81.05530548095703,-11.366575241088867,14,fear,False
256,Baseline,293,-26.853179931640625,-46.972206115722656,4,approval,True
256,Baseline,294,-20.108793258666992,75.8385009765625,15,gratitude,True
256,Baseline,295,-47.80284881591797,25.041227340698242,15,gratitude,True
256,Baseline,296,8.895737648010254,-49.80360412597656,4,approval,True
256,Baseline,297,16.22403335571289,65.94795989990234,2,anger,True
256,Baseline,298,-60.39248275756836,7.4787187576293945,0,admiration,True
256,Baseline,299,37.75409698486328,-52.239078521728516,3,annoyance,True
256,Baseline,300,1.1284099817276,67.51738739013672,6,confusion,True
256,Baseline,301,-0.8643544912338257,-46.417747497558594,4,approval,True
256,Baseline,302,72.8619155883789,48.93541717529297,14,fear,False
256,Baseline,303,59.125003814697266,-32.92697525024414,10,disapproval,True
256,Baseline,304,-43.774169921875,-7.162688255310059,0,admiration,True
256,Baseline,305,-71.07097625732422,-4.817584991455078,0,admiration,True
256,Baseline,306,33.255184173583984,-47.26136016845703,2,anger,True
256,Baseline,307,60.1414680480957,27.078475952148438,6,confusion,True
256,Baseline,308,-92.12387084960938,-19.344615936279297,17,love,True
256,Baseline,309,27.438356399536133,76.81078338623047,2,anger,True
256,Baseline,310,-4.965402603149414,53.42605972290039,22,surprise,False
256,Baseline,311,-37.69825744628906,72.49011993408203,15,gratitude,True
256,Baseline,312,-43.72801971435547,-40.01227951049805,16,joy,False
256,Baseline,313,28.23908042907715,89.63699340820312,10,disapproval,True
256,Baseline,314,-63.8526611328125,-34.81991195678711,0,admiration,True
256,Baseline,315,-63.82769775390625,-5.889720439910889,0,admiration,True
256,Baseline,316,11.256715774536133,-86.14161682128906,17,love,True
256,Baseline,317,10.520021438598633,-77.32327270507812,5,caring,False
256,Baseline,318,-58.60032272338867,62.340450286865234,0,admiration,True
256,Baseline,319,9.218731880187988,86.59325408935547,7,curiosity,True
256,Baseline,320,4.138091564178467,-37.678829193115234,3,annoyance,True
256,Baseline,321,75.32162475585938,-9.0128812789917,11,disgust,False
256,Baseline,322,-57.75359344482422,8.437901496887207,0,admiration,True
256,Baseline,323,-5.915248870849609,51.18785095214844,22,surprise,False
256,Baseline,324,-69.53046417236328,-32.5474853515625,16,joy,False
256,Baseline,325,-74.94450378417969,-7.428409099578857,0,admiration,True
256,Baseline,326,-56.14985656738281,-14.095112800598145,16,joy,False
256,Baseline,327,22.742780685424805,88.58524322509766,6,confusion,True
256,Baseline,328,-63.570091247558594,7.305395126342773,0,admiration,True
256,Baseline,329,-56.77151107788086,65.10443115234375,15,gratitude,True
256,Baseline,330,-3.9973366260528564,52.930301666259766,22,surprise,False
256,Baseline,331,-34.032737731933594,-42.163970947265625,4,approval,True
256,Baseline,332,76.95293426513672,25.147733688354492,11,disgust,False
256,Baseline,333,-38.16728210449219,66.0623779296875,15,gratitude,True
256,Baseline,334,-48.42797088623047,-66.20195770263672,1,amusement,True
256,Baseline,335,17.315832138061523,-55.91410446166992,19,realization,False
256,Baseline,336,61.32324981689453,-78.61968994140625,19,realization,False
256,Baseline,337,-46.0108528137207,-19.56721305847168,4,approval,True
256,Baseline,338,82.4485855102539,-46.36394500732422,0,admiration,True
256,Baseline,339,16.641847610473633,91.83564758300781,1,amusement,True
256,Baseline,340,27.367708206176758,73.83810424804688,2,anger,True
256,Baseline,341,-61.843875885009766,1.8949010372161865,0,admiration,True
256,Baseline,342,-73.84126281738281,-11.488639831542969,0,admiration,True
256,Baseline,343,-59.50572204589844,-6.672877311706543,0,admiration,True
256,Baseline,344,40.18556594848633,-50.03052520751953,10,disapproval,True
256,Baseline,345,21.936443328857422,87.40872955322266,7,curiosity,True
256,Baseline,346,6.975252151489258,90.17117309570312,7,curiosity,True
256,Baseline,347,-84.90152740478516,-19.899171829223633,17,love,True
256,Baseline,348,-2.0443105697631836,50.45221710205078,22,surprise,False
256,Baseline,349,77.44194793701172,31.963491439819336,11,disgust,False
256,Baseline,350,36.23011016845703,-45.77229690551758,10,disapproval,True
256,Baseline,351,15.555203437805176,-20.362638473510742,19,realization,False
256,Baseline,352,-104.55309295654297,-10.378777503967285,7,curiosity,True
256,Baseline,353,-49.62588882446289,-37.71455383300781,16,joy,False
256,Baseline,354,21.427234649658203,74.27568817138672,7,curiosity,True
256,Baseline,355,-53.941184997558594,6.255258083343506,0,admiration,True
256,Baseline,356,-75.71882629394531,-9.681428909301758,0,admiration,True
256,Baseline,357,-53.4364013671875,-51.05561447143555,17,love,True
256,Baseline,358,-3.651113510131836,52.601802825927734,11,disgust,False
256,Baseline,359,10.684063911437988,-17.643274307250977,19,realization,False
256,Baseline,360,15.515876770019531,86.85735321044922,6,confusion,True
256,Baseline,361,-59.962318420410156,64.0316162109375,0,admiration,True
256,Baseline,362,-91.14669799804688,-18.268877029418945,0,admiration,True
256,Baseline,363,-48.13096618652344,-78.7228775024414,1,amusement,True
256,Baseline,364,-14.678956031799316,-88.37649536132812,18,optimism,False
256,Baseline,365,9.442543029785156,-77.75303649902344,5,caring,False
256,Baseline,366,-1.1672381162643433,-69.5020751953125,5,caring,False
256,Baseline,367,-48.300010681152344,-77.97727966308594,4,approval,True
256,Baseline,368,73.76209259033203,-17.7484188079834,3,annoyance,True
256,Baseline,369,71.99822998046875,51.313358306884766,14,fear,False
256,Baseline,370,2.956430673599243,53.43779754638672,22,surprise,False
256,Baseline,371,42.7791748046875,-30.99025535583496,3,annoyance,True
256,Baseline,372,-67.2871322631836,8.033848762512207,0,admiration,True
256,Baseline,373,64.1372299194336,30.05953025817871,14,fear,False
256,Baseline,374,1.1722733974456787,-68.45146179199219,4,approval,True
256,Baseline,375,-42.931339263916016,69.890869140625,15,gratitude,True
256,Baseline,376,-40.86473846435547,69.70987701416016,15,gratitude,True
256,Baseline,377,-8.499194145202637,40.899879455566406,21,sadness,False
256,Baseline,378,58.57185745239258,-12.246988296508789,3,annoyance,True
256,Baseline,379,-90.49504089355469,-13.083076477050781,17,love,True
256,Baseline,380,49.63021469116211,-38.24235534667969,3,annoyance,True
256,Baseline,381,-11.57720947265625,-93.08832550048828,18,optimism,False
256,Baseline,382,-54.58056640625,68.62285614013672,5,caring,False
256,Baseline,383,-69.97100067138672,-10.391678810119629,0,admiration,True
256,Baseline,384,92.34635162353516,3.9746506214141846,3,annoyance,True
256,Baseline,385,68.05522155761719,-62.44351577758789,21,sadness,False
256,Baseline,386,-53.89907455444336,20.686445236206055,0,admiration,True
256,Baseline,387,37.48066329956055,-33.51782989501953,10,disapproval,True
256,Baseline,388,79.87169647216797,-26.515731811523438,11,disgust,False
256,Baseline,389,22.046409606933594,95.13819122314453,6,confusion,True
256,Baseline,390,16.958284378051758,-69.31255340576172,5,caring,False
256,Baseline,391,-27.629051208496094,42.80797576904297,13,excitement,False
256,Baseline,392,-9.361719131469727,-99.40457916259766,7,curiosity,True
256,Baseline,393,-48.08671188354492,-84.87628173828125,1,amusement,True
256,Baseline,394,-61.3076057434082,-52.707611083984375,22,surprise,False
256,Baseline,395,-10.512726783752441,-36.464012145996094,4,approval,True
256,Baseline,396,61.829795837402344,-0.4868827164173126,3,annoyance,True
256,Baseline,397,35.57787322998047,-89.6409912109375,8,desire,False
256,Baseline,398,73.93376159667969,-0.4180604815483093,3,annoyance,True
256,Baseline,399,31.28547477722168,-90.15316009521484,8,desire,False
256,Baseline,400,95.50331115722656,1.1897432804107666,2,anger,True
256,Baseline,401,-60.22772216796875,20.42402458190918,0,admiration,True
256,Baseline,402,67.83667755126953,-32.19625473022461,9,disappointment,False
256,Baseline,403,-1.865546703338623,65.81735229492188,7,curiosity,True
256,Baseline,404,-15.823112487792969,-98.46297454833984,18,optimism,False
256,Baseline,405,75.34992980957031,-1.8264473676681519,3,annoyance,True
256,Baseline,406,-51.916378021240234,-51.58873748779297,0,admiration,True
