rank,model,point_idx,x,y,dominant_emotion_idx,dominant_emotion,is_top_emotion
256,Baseline,80,-47.519412994384766,-17.018301010131836,17,love,True
256,Baseline,81,-0.24910366535186768,-20.113561630249023,5,caring,False
256,Baseline,82,52.243873596191406,4.088447093963623,11,disgust,False
256,Baseline,83,-65.7297134399414,34.895263671875,15,gratitude,True
256,Baseline,84,-29.38914680480957,9.114398002624512,0,admiration,True
256,Baseline,85,27.272951126098633,30.669788360595703,10,disapproval,True
256,Baseline,86,-26.733715057373047,38.18110275268555,1,amusement,True
256,Baseline,87,-70.74813079833984,36.64146423339844,15,gratitude,True
256,Baseline,88,-26.639039993286133,2.895034074783325,0,admiration,True
256,Baseline,89,52.067684173583984,4.3783111572265625,2,anger,True
256,Baseline,90,-2.7294068336486816,21.74932861328125,8,desire,False
256,Baseline,91,60.281150817871094,-9.286234855651855,14,fear,False
256,Baseline,92,-48.57544708251953,8.095475196838379,8,desire,False
256,Baseline,93,-31.21402931213379,27.49420166015625,1,amusement,True
256,Baseline,94,25.500978469848633,21.844968795776367,10,disapproval,True
256,Baseline,95,-24.603914260864258,41.630130767822266,1,amusement,True
256,Baseline,96,-4.294633865356445,6.335478782653809,13,excitement,False
256,Baseline,97,-8.481902122497559,21.42652130126953,6,confusion,True
256,Baseline,98,7.314992427825928,1.4491405487060547,5,caring,False
256,Baseline,99,-53.08155059814453,9.136346817016602,15,gratitude,True
256,Baseline,100,-16.352418899536133,-22.939943313598633,5,caring,False
256,Baseline,101,-53.648258209228516,10.998980522155762,13,excitement,False
256,Baseline,102,57.34960174560547,22.707508087158203,9,disappointment,False
256,Baseline,103,1.0288798809051514,-18.465171813964844,5,caring,False
256,Baseline,104,9.4024076461792,32.529151916503906,22,surprise,False
256,Baseline,105,36.14333724975586,-1.5878846645355225,21,sadness,False
256,Baseline,106,29.26874542236328,27.262556076049805,10,disapproval,True
256,Baseline,107,-33.52860641479492,13.586240768432617,0,admiration,True
256,Baseline,108,-23.843690872192383,33.79391098022461,1,amusement,True
256,Baseline,109,-46.76523971557617,32.93052291870117,1,amusement,True
256,Baseline,110,37.678958892822266,-7.54180908203125,21,sadness,False
256,Baseline,111,-50.654258728027344,0.514427900314331,16,joy,False
256,Baseline,112,-2.9890575408935547,27.67842674255371,13,excitement,False
256,Baseline,113,25.543437957763672,24.169048309326172,4,approval,True
256,Baseline,114,49.15571594238281,16.3574161529541,2,anger,True
256,Baseline,115,30.413753509521484,19.098909378051758,0,admiration,True
256,Baseline,116,15.388158798217773,46.74156188964844,3,annoyance,True
256,Baseline,117,53.986854553222656,4.1813130378723145,11,disgust,False
256,Baseline,118,-51.51561737060547,-22.75519561767578,5,caring,False
256,Baseline,119,13.222156524658203,2.0846915245056152,4,approval,True
256,Baseline,120,32.28468704223633,-17.74336051940918,20,remorse,False
256,Baseline,121,-16.749378204345703,-26.75059700012207,18,optimism,False
256,Baseline,122,-26.751489639282227,6.338614463806152,0,admiration,True
256,Baseline,123,31.443147659301758,-18.396419525146484,20,remorse,False
256,Baseline,124,33.56241989135742,1.2814300060272217,9,disappointment,False
256,Baseline,125,21.278108596801758,41.99753189086914,8,desire,False
256,Baseline,126,29.01739501953125,25.292570114135742,3,annoyance,True
256,Baseline,127,18.28013038635254,56.920352935791016,7,curiosity,True
256,Baseline,128,6.770822048187256,27.370685577392578,12,embarrassment,False
256,Baseline,129,-4.508189678192139,-13.41440200805664,18,optimism,False
256,Baseline,130,-15.833747863769531,-21.593355178833008,18,optimism,False
256,Baseline,131,38.589881896972656,20.808439254760742,2,anger,True
256,Baseline,132,-41.04191970825195,-23.095779418945312,17,love,True
256,Baseline,133,8.959589958190918,57.939266204833984,7,curiosity,True
256,Baseline,134,58.14000701904297,25.35993766784668,2,anger,True
256,Baseline,135,19.311901092529297,47.220855712890625,5,caring,False
256,Baseline,136,-31.275325775146484,27.26909065246582,0,admiration,True
256,Baseline,137,-68.80815124511719,38.785682678222656,15,gratitude,True
256,Baseline,138,-70.77008819580078,36.26433181762695,15,gratitude,True
256,Baseline,139,26.980562210083008,30.379003524780273,10,disapproval,True
256,Baseline,140,44.11333084106445,27.060745239257812,3,annoyance,True
256,Baseline,141,-18.00252914428711,4.388494491577148,10,disapproval,True
256,Baseline,142,-70.4489517211914,35.32398986816406,5,caring,False
256,Baseline,143,62.10482406616211,22.68429183959961,2,anger,True
256,Baseline,144,-65.0274429321289,31.119050979614258,6,confusion,True
256,Baseline,145,13.827278137207031,54.53392791748047,10,disapproval,True
256,Baseline,146,-19.573923110961914,-18.554216384887695,0,admiration,True
256,Baseline,147,7.5851263999938965,50.6108512878418,6,confusion,True
256,Baseline,148,-70.98958587646484,36.27797317504883,15,gratitude,True
256,Baseline,149,-12.836000442504883,-18.71571159362793,3,annoyance,True
256,Baseline,150,-28.475263595581055,8.838971138000488,16,joy,False
256,Baseline,151,-18.039278030395508,-18.509061813354492,5,caring,False
256,Baseline,152,12.54712200164795,12.411794662475586,3,annoyance,True
256,Baseline,153,40.80348205566406,12.530438423156738,2,anger,True
256,Baseline,154,13.72590446472168,-15.847794532775879,8,desire,False
256,Baseline,155,-10.51643180847168,-10.506685256958008,18,optimism,False
256,Baseline,156,-43.61030578613281,11.520792961120605,0,admiration,True
256,Baseline,157,64.63803100585938,-7.948012351989746,16,joy,False
256,Baseline,158,-31.404935836791992,26.707067489624023,1,amusement,True
256,Baseline,159,13.92465591430664,-16.36680793762207,5,caring,False
256,Baseline,160,-63.929840087890625,30.737499237060547,15,gratitude,True
256,Baseline,161,-65.7598648071289,39.03202819824219,15,gratitude,True
256,Baseline,162,13.261651992797852,12.287041664123535,19,realization,False
256,Baseline,163,-50.26008987426758,-20.007986068725586,17,love,True
256,Baseline,164,1.3752566576004028,-8.516443252563477,4,approval,True
256,Baseline,165,-49.41564178466797,-17.528615951538086,17,love,True
256,Baseline,166,47.560455322265625,21.79925537109375,3,annoyance,True
256,Baseline,167,-15.335437774658203,-22.09473419189453,18,optimism,False
256,Baseline,168,-67.55795288085938,32.9346809387207,15,gratitude,True
256,Baseline,169,-18.43227767944336,4.9344587326049805,0,admiration,True
256,Baseline,170,32.933998107910156,-13.959447860717773,20,remorse,False
256,Baseline,171,-12.611321449279785,20.66426658630371,0,admiration,True
256,Baseline,172,7.217159271240234,52.161163330078125,7,curiosity,True
256,Baseline,173,-72.2095947265625,37.77278518676758,15,gratitude,True
256,Baseline,174,-72.937255859375,37.36636734008789,15,gratitude,True
256,Baseline,175,-66.9676284790039,-9.292932510375977,15,gratitude,True
256,Baseline,176,22.393123626708984,-0.9039817452430725,12,embarrassment,False
256,Baseline,177,29.050935745239258,-8.509765625,9,disappointment,False
256,Baseline,178,29.53471565246582,30.97530746459961,10,disapproval,True
256,Baseline,179,22.780607223510742,56.05425262451172,2,anger,True
256,Baseline,180,-28.731218338012695,10.07913589477539,0,admiration,True
256,Baseline,181,29.150779724121094,32.62617874145508,10,disapproval,True
256,Baseline,182,33.76888656616211,10.466007232666016,18,optimism,False
256,Baseline,183,61.230892181396484,-8.834117889404297,14,fear,False
256,Baseline,184,-37.03142166137695,5.855741500854492,0,admiration,True
256,Baseline,185,14.080755233764648,-3.415440559387207,3,annoyance,True
256,Baseline,186,-37.38503646850586,7.305479526519775,0,admiration,True
256,Baseline,187,12.59284496307373,16.528854370117188,6,confusion,True
256,Baseline,188,-9.770735740661621,-14.482958793640137,21,sadness,False
256,Baseline,189,3.297328472137451,42.98733901977539,7,curiosity,True
256,Baseline,190,-15.21953296661377,-25.791032791137695,18,optimism,False
256,Baseline,191,29.020212173461914,3.719989538192749,4,approval,True
256,Baseline,192,60.426048278808594,-8.770909309387207,14,fear,False
256,Baseline,193,32.499935150146484,3.689260721206665,9,disappointment,False
256,Baseline,194,3.5974719524383545,-16.401317596435547,3,annoyance,True
256,Baseline,195,-70.25096893310547,39.93141174316406,15,gratitude,True
256,Baseline,196,61.73426818847656,22.812911987304688,2,anger,True
256,Baseline,197,-18.34335708618164,39.882076263427734,19,realization,False
256,Baseline,198,-28.46283721923828,5.979397773742676,0,admiration,True
256,Baseline,199,-52.97666931152344,-20.328920364379883,17,love,True
256,Baseline,200,-51.386199951171875,-19.791921615600586,17,love,True
256,Baseline,201,27.256851196289062,21.621400833129883,3,annoyance,True
256,Baseline,202,38.74923324584961,14.21597957611084,3,annoyance,True
256,Baseline,203,30.462234497070312,-6.45534086227417,21,sadness,False
256,Baseline,204,-73.56817626953125,37.65147018432617,15,gratitude,True
256,Baseline,205,-68.211669921875,40.25882339477539,15,gratitude,True
256,Baseline,206,-7.349602222442627,-2.0724518299102783,4,approval,True
256,Baseline,207,-50.33329772949219,7.341175079345703,0,admiration,True
256,Baseline,208,-66.37687683105469,31.106197357177734,15,gratitude,True
256,Baseline,209,-6.112678050994873,1.659476637840271,19,realization,False
256,Baseline,210,54.93435287475586,-1.3245079517364502,14,fear,False
256,Baseline,211,57.42472457885742,-9.981733322143555,7,curiosity,True
256,Baseline,212,-37.57680892944336,-6.424246311187744,0,admiration,True
256,Baseline,213,-33.29204177856445,-18.511241912841797,16,joy,False
256,Baseline,214,0.9584852457046509,58.508365631103516,7,curiosity,True
256,Baseline,215,-16.7799015045166,-0.11595819890499115,0,admiration,True
256,Baseline,216,-28.435039520263672,6.156131267547607,0,admiration,True
256,Baseline,217,-23.623085021972656,37.92704772949219,1,amusement,True
256,Baseline,218,20.0203914642334,56.06218719482422,7,curiosity,True
256,Baseline,219,56.21696090698242,-0.40231144428253174,0,admiration,True
256,Baseline,220,-56.418643951416016,24.696666717529297,15,gratitude,True
256,Baseline,221,7.4033637046813965,3.3377561569213867,3,annoyance,True
256,Baseline,222,-4.513195991516113,6.195085525512695,0,admiration,True
256,Baseline,223,26.71352767944336,55.81698226928711,9,disappointment,False
256,Baseline,224,-27.297088623046875,4.505109786987305,0,admiration,True
256,Baseline,225,53.81828689575195,29.095048904418945,2,anger,True
256,Baseline,226,25.412752151489258,-21.14974594116211,18,optimism,False
256,Baseline,227,-20.974441528320312,-19.22577476501465,16,joy,False
256,Baseline,228,33.08437728881836,-7.625304698944092,21,sadness,False
256,Baseline,229,56.65604019165039,-2.3282008171081543,13,excitement,False
256,Baseline,230,13.886613845825195,51.64765167236328,7,curiosity,True
256,Baseline,231,9.349596977233887,32.39252471923828,22,surprise,False
256,Baseline,232,28.919031143188477,22.927589416503906,10,disapproval,True
256,Baseline,233,57.10414123535156,23.6310977935791,2,anger,True
256,Baseline,234,-0.7082367539405823,-19.563283920288086,4,approval,True
256,Baseline,235,42.61752700805664,19.01687240600586,3,annoyance,True
256,Baseline,236,34.6681022644043,-1.3509290218353271,3,annoyance,True
256,Baseline,237,-71.37310028076172,34.801204681396484,15,gratitude,True
256,Baseline,238,14.762490272521973,-16.633440017700195,8,desire,False
256,Baseline,239,14.90362548828125,-16.070737838745117,8,desire,False
256,Baseline,240,-25.014404296875,47.053672790527344,1,amusement,True
256,Baseline,241,29.61077117919922,28.362089157104492,3,annoyance,True
256,Baseline,242,22.306262969970703,-0.7934427857398987,12,embarrassment,False
256,Baseline,243,27.326860427856445,26.67292594909668,10,disapproval,True
256,Baseline,244,23.988088607788086,57.36445999145508,6,confusion,True
256,Baseline,245,-29.971694946289062,11.036206245422363,0,admiration,True
256,Baseline,246,-26.322572708129883,39.46428298950195,1,amusement,True
256,Baseline,247,56.623416900634766,-3.4366767406463623,14,fear,False
256,Baseline,248,14.015351295471191,-17.08120346069336,8,desire,False
256,Baseline,249,20.78116798400879,16.441232681274414,19,realization,False
256,Baseline,250,53.923118591308594,4.0870490074157715,11,disgust,False
256,Baseline,251,-20.308670043945312,6.478050708770752,0,admiration,True
256,Baseline,252,-68.57273864746094,39.80158233642578,15,gratitude,True
256,Baseline,253,37.942169189453125,2.8246190547943115,16,joy,False
256,Baseline,254,-68.5018539428711,30.681516647338867,15,gratitude,True
256,Baseline,255,13.894965171813965,-17.129066467285156,18,optimism,False
256,Baseline,256,-71.01618957519531,33.06119155883789,15,gratitude,True
256,Baseline,257,-6.937722206115723,20.574861526489258,0,admiration,True
256,Baseline,258,-65.56350708007812,34.928550720214844,15,gratitude,True
256,Baseline,259,33.8117561340332,-6.067997455596924,21,sadness,False
256,Baseline,260,-58.45012664794922,25.705917358398438,15,gratitude,True
256,Baseline,261,19.72943115234375,58.2324333190918,6,confusion,True
256,Baseline,262,-65.5418472290039,39.25436782836914,15,gratitude,True
256,Baseline,263,40.295082092285156,21.225175857543945,3,annoyance,True
256,Baseline,264,4.036098480224609,11.854863166809082,19,realization,False
256,Baseline,265,-27.817047119140625,5.501911640167236,0,admiration,True
256,Baseline,266,-32.563690185546875,25.52811050415039,1,amusement,True
256,Baseline,267,-4.992218971252441,-0.4074448347091675,4,approval,True
256,Baseline,268,2.672482490539551,36.01503372192383,7,curiosity,True
256,Baseline,269,31.499588012695312,-18.04290771484375,21,sadness,False
256,Baseline,270,-50.72537612915039,-18.75969886779785,17,love,True
256,Baseline,271,-11.629817962646484,20.393896102905273,4,approval,True
256,Baseline,272,31.94003677368164,8.40090274810791,10,disapproval,True
256,Baseline,273,21.974040985107422,-9.401158332824707,21,sadness,False
256,Baseline,274,-53.36984634399414,2.46034836769104,5,caring,False
256,Baseline,275,15.736905097961426,-17.05705451965332,8,desire,False
256,Baseline,276,-72.42938232421875,35.305335998535156,15,gratitude,True
256,Baseline,277,49.13738250732422,9.60058879852295,2,anger,True
256,Baseline,278,31.90951919555664,-17.742826461791992,21,sadness,False
256,Baseline,279,-34.7839469909668,0.9692134857177734,0,admiration,True
256,Baseline,280,7.996933460235596,13.613207817077637,4,approval,True
256,Baseline,281,-23.61626434326172,47.67880630493164,1,amusement,True
256,Baseline,282,33.244483947753906,-10.148508071899414,12,embarrassment,False
256,Baseline,283,15.547077178955078,-14.186745643615723,8,desire,False
256,Baseline,284,-8.27173137664795,20.954856872558594,13,excitement,False
256,Baseline,285,42.77355194091797,31.404460906982422,2,anger,True
256,Baseline,286,32.217811584472656,10.491640090942383,1,amusement,True
256,Baseline,287,2.527310848236084,60.41061782836914,7,curiosity,True
256,Baseline,288,-18.34819793701172,-24.8326358795166,18,optimism,False
256,Baseline,289,6.672577857971191,44.88984298706055,2,anger,True
256,Baseline,290,30.80514907836914,-19.58830451965332,4,approval,True
256,Baseline,291,12.010581016540527,45.746864318847656,7,curiosity,True
256,Baseline,292,45.28145217895508,23.322105407714844,14,fear,False
256,Baseline,293,-24.777664184570312,-8.671249389648438,4,approval,True
256,Baseline,294,-66.13827514648438,31.297714233398438,15,gratitude,True
256,Baseline,295,-20.464397430419922,17.503442764282227,15,gratitude,True
256,Baseline,296,3.8691999912261963,-2.579915761947632,4,approval,True
256,Baseline,297,56.41786575317383,31.417911529541016,2,anger,True
256,Baseline,298,-27.713228225708008,10.090229034423828,0,admiration,True
256,Baseline,299,28.299604415893555,31.9471378326416,3,annoyance,True
256,Baseline,300,1.6664179563522339,37.150272369384766,6,confusion,True
256,Baseline,301,-3.895207405090332,0.12276440858840942,4,approval,True
256,Baseline,302,60.39909744262695,-8.230463981628418,14,fear,False
256,Baseline,303,30.470243453979492,5.650302886962891,10,disapproval,True
256,Baseline,304,-18.097139358520508,-4.888972759246826,0,admiration,True
256,Baseline,305,-37.89963912963867,-7.876141548156738,0,admiration,True
256,Baseline,306,26.05948257446289,28.85466957092285,2,anger,True
256,Baseline,307,20.986841201782227,42.42180252075195,6,confusion,True
256,Baseline,308,-50.51448059082031,-18.39223289489746,17,love,True
256,Baseline,309,13.975921630859375,51.43540573120117,2,anger,True
256,Baseline,310,4.949202537536621,30.97878646850586,22,surprise,False
256,Baseline,311,-69.54203033447266,35.727657318115234,15,gratitude,True
256,Baseline,312,-51.7070198059082,1.7969505786895752,16,joy,False
256,Baseline,313,13.458274841308594,58.69588851928711,10,disapproval,True
256,Baseline,314,-44.12351989746094,2.722929000854492,0,admiration,True
256,Baseline,315,-25.494474411010742,7.610098838806152,0,admiration,True
256,Baseline,316,-2.6117947101593018,-20.451866149902344,17,love,True
256,Baseline,317,0.716931939125061,-19.693784713745117,5,caring,False
256,Baseline,318,-56.088829040527344,24.536163330078125,0,admiration,True
256,Baseline,319,4.055992603302002,58.25164794921875,7,curiosity,True
256,Baseline,320,1.2899037599563599,2.772634744644165,3,annoyance,True
256,Baseline,321,49.51866912841797,19.534326553344727,11,disgust,False
256,Baseline,322,-28.382049560546875,8.355615615844727,0,admiration,True
256,Baseline,323,4.093435764312744,31.37165641784668,22,surprise,False
256,Baseline,324,-39.66355514526367,-12.543091773986816,16,joy,False
256,Baseline,325,-39.33284378051758,-5.629732608795166,0,admiration,True
256,Baseline,326,-46.293766021728516,4.734733581542969,16,joy,False
256,Baseline,327,12.475228309631348,57.332420349121094,6,confusion,True
256,Baseline,328,-28.028322219848633,6.002252101898193,0,admiration,True
256,Baseline,329,-57.11773681640625,25.459810256958008,15,gratitude,True
256,Baseline,330,4.872032165527344,31.25075912475586,22,surprise,False
256,Baseline,331,-55.703643798828125,-1.9463939666748047,4,approval,True
256,Baseline,332,51.88349151611328,4.587221622467041,11,disgust,False
256,Baseline,333,-71.6875991821289,37.093990325927734,15,gratitude,True
256,Baseline,334,-26.917739868164062,39.008140563964844,1,amusement,True
256,Baseline,335,12.521744728088379,5.8996052742004395,19,realization,False
256,Baseline,336,32.15967559814453,-17.560754776000977,19,realization,False
256,Baseline,337,-11.871356010437012,11.817935943603516,4,approval,True
256,Baseline,338,29.826581954956055,-2.659701347351074,0,admiration,True
256,Baseline,339,9.364577293395996,58.446720123291016,1,amusement,True
256,Baseline,340,14.985427856445312,50.91771697998047,2,anger,True
256,Baseline,341,-27.38128089904785,4.80910587310791,0,admiration,True
256,Baseline,342,-39.414127349853516,-8.461607933044434,0,admiration,True
256,Baseline,343,-33.36020278930664,11.939006805419922,0,admiration,True
256,Baseline,344,27.3361759185791,31.103269577026367,10,disapproval,True
256,Baseline,345,11.9031400680542,56.670196533203125,7,curiosity,True
256,Baseline,346,3.662264585494995,58.60169982910156,7,curiosity,True
256,Baseline,347,-49.0537109375,-19.60994529724121,17,love,True
256,Baseline,348,4.959949016571045,30.275625228881836,22,surprise,False
256,Baseline,349,53.90337371826172,2.3670244216918945,11,disgust,False
256,Baseline,350,30.100055694580078,31.382591247558594,10,disapproval,True
256,Baseline,351,12.276298522949219,16.32206916809082,19,realization,False
256,Baseline,352,-57.83522415161133,-19.517202377319336,7,curiosity,True
256,Baseline,353,-49.210601806640625,0.6994897723197937,16,joy,False
256,Baseline,354,9.662352561950684,52.03287124633789,7,curiosity,True
256,Baseline,355,-28.98078155517578,10.396628379821777,0,admiration,True
256,Baseline,356,-40.349918365478516,-6.769290447235107,0,admiration,True
256,Baseline,357,-28.188814163208008,32.0432243347168,17,love,True
256,Baseline,358,4.911545753479004,31.20781707763672,11,disgust,False
256,Baseline,359,6.797616481781006,16.87749671936035,19,realization,False
256,Baseline,360,8.38339614868164,57.214481353759766,6,confusion,True
256,Baseline,361,-56.41776657104492,24.687135696411133,0,admiration,True
256,Baseline,362,-51.10084533691406,-18.067697525024414,0,admiration,True
256,Baseline,363,-22.300884246826172,39.0355224609375,1,amusement,True
256,Baseline,364,-19.609886169433594,-15.197110176086426,18,optimism,False
256,Baseline,365,0.5161005258560181,-19.763566970825195,5,caring,False
256,Baseline,366,-1.4612942934036255,-15.39881420135498,5,caring,False
256,Baseline,367,-22.822053909301758,39.34679412841797,4,approval,True
256,Baseline,368,48.99627685546875,8.364960670471191,3,annoyance,True
256,Baseline,369,60.74258804321289,-8.892404556274414,14,fear,False
256,Baseline,370,3.2351787090301514,29.155424118041992,22,surprise,False
256,Baseline,371,24.951730728149414,36.70783233642578,3,annoyance,True
256,Baseline,372,-27.396093368530273,6.617527008056641,0,admiration,True
256,Baseline,373,51.13915252685547,-1.0649315118789673,14,fear,False
256,Baseline,374,-1.5566883087158203,-15.652912139892578,4,approval,True
256,Baseline,375,-69.3068618774414,37.283836364746094,15,gratitude,True
256,Baseline,376,-69.87265014648438,36.77744674682617,15,gratitude,True
256,Baseline,377,10.09077262878418,24.361618041992188,21,sadness,False
256,Baseline,378,37.72721862792969,13.606213569641113,3,annoyance,True
256,Baseline,379,-52.395355224609375,-20.837646484375,17,love,True
256,Baseline,380,28.77781867980957,21.657670974731445,3,annoyance,True
256,Baseline,381,-15.552681922912598,-21.844844818115234,18,optimism,False
256,Baseline,382,-58.909393310546875,25.92471694946289,5,caring,False
256,Baseline,383,-38.21084213256836,-6.4626898765563965,0,admiration,True
256,Baseline,384,55.75521469116211,24.47909164428711,3,annoyance,True
256,Baseline,385,38.950382232666016,-8.738510131835938,21,sadness,False
256,Baseline,386,-22.377845764160156,18.377132415771484,0,admiration,True
256,Baseline,387,35.422889709472656,29.82853889465332,10,disapproval,True
256,Baseline,388,47.37760925292969,3.320451021194458,11,disgust,False
256,Baseline,389,-0.38630038499832153,53.08975601196289,6,confusion,True
256,Baseline,390,2.9146888256073,-15.254179000854492,5,caring,False
256,Baseline,391,-7.880532264709473,21.11642074584961,13,excitement,False
256,Baseline,392,-13.774405479431152,-23.15724754333496,7,curiosity,True
256,Baseline,393,-21.7507266998291,35.92179870605469,1,amusement,True
256,Baseline,394,-33.28710174560547,28.982301712036133,22,surprise,False
256,Baseline,395,-3.6970880031585693,5.267279624938965,4,approval,True
256,Baseline,396,41.76323699951172,22.58663558959961,3,annoyance,True
256,Baseline,397,14.010698318481445,-17.12700080871582,8,desire,False
256,Baseline,398,47.589202880859375,22.222518920898438,3,annoyance,True
256,Baseline,399,14.058479309082031,-15.90573787689209,8,desire,False
256,Baseline,400,57.84607696533203,23.26886558532715,2,anger,True
256,Baseline,401,-38.667293548583984,2.9113261699676514,0,admiration,True
256,Baseline,402,33.330692291259766,5.90419340133667,9,disappointment,False
256,Baseline,403,2.0676417350769043,35.5786018371582,7,curiosity,True
256,Baseline,404,-17.13705825805664,-22.572566986083984,18,optimism,False
256,Baseline,405,48.307254791259766,21.78489112854004,3,annoyance,True
256,Baseline,406,-28.165922164916992,32.33844757080078,0,admiration,True
256,Baseline,407,21.46661376953125,-0.09642831981182098,12,embarrassment,False
256,Baseline,408,0.4014948904514313,-21.48908042907715,5,caring,False
256,Baseline,409,-56.645233154296875,22.900381088256836,15,gratitude,True
